time,clearsky,azimuth,zenith,solar,temp
2015-04-12,922.4500125930952,3.6498931878571055,0.6410013085655978,7936.289444,65.63
2015-04-12,900.5545072454919,4.004476463146113,0.7640415581274893,7058.324444,67.73
2015-04-12,857.4132222110187,4.274658954104603,0.926837556720133,5443.0375,68.24
2015-04-12,774.4440679597744,4.49027577866473,1.10987913724947,3280.2,68.23
2015-04-12,595.3299024930931,4.676638862120933,1.3016798826166902,957.8505559999999,67.1
2015-04-13,311.54795527180977,1.479023034016867,1.4374000302727856,1128.101389,35.3
2015-04-13,664.2755785162447,1.6552635476416924,1.2436537006549826,1960.023056,41.69
2015-04-13,803.9894794056195,1.8473321943118142,1.0530210649899407,3834.380833,48.45
2015-04-13,871.9681359383846,2.0750980140276076,0.8736824044421584,4316.810278,54.88
2015-04-13,907.6916497969476,2.366537807243869,0.7189393278492008,7104.304443999999,60.32
2015-04-13,925.0361937254112,2.7499861033191584,0.6112681365074776,7830.693056,64.99
2015-04-13,929.2728450864853,3.2104434103756634,0.5794872815510619,8436.363611,68.31
2015-04-13,921.5577706246327,3.655509458714019,0.6355025716289093,7653.431388999999,70.06
2015-04-13,899.7601521323653,4.011025839566411,0.7594618048434655,6768.5,70.79
2015-04-13,856.8978785774153,4.281061072982857,0.9229330781381982,4624.6025,70.22
2015-04-13,774.6825115541817,4.496289977945135,1.106358967009027,1925.434444,68.57
2015-04-13,598.0395450930753,4.682315538966186,1.2983017622599962,929.003056,65.86
2015-04-14,667.557477720008,1.6510371811160285,1.238655207541969,313.363333,49.34
2015-04-14,804.6765834007468,1.842943546815807,1.0478779987690874,1566.498889,50.36
2015-04-14,871.7326499080804,2.0707391360487235,0.8682227504308984,3854.366111,52.99
2015-04-14,907.0554608684688,2.3628813439492258,0.7130113983641225,4960.607778,56.66
2015-04-14,924.2111498471492,2.748624414530638,0.6049223283768174,4385.821111,60.68
2015-04-14,928.3688724181984,3.2130175740771496,0.573251837416657,4277.132778,63.17
2015-04-14,920.6552749517338,3.661140066142487,0.6300495797756949,5198.133056000001,64.92
2015-04-14,898.9543122436152,4.017569705868182,0.7549238449328386,3981.717778,65.58
2015-04-14,856.3664083619778,4.287438670606927,0.9190619252457708,1549.0397219999998,65.53
2015-04-14,774.8900213931821,4.502268795952343,1.1028632674873744,762.374167,64.2
2015-04-15,336.5592691876697,1.4709713671350495,1.4274422146149022,690.373056,39.57
2015-04-15,670.6784915867643,1.6468124528047092,1.2337126631591557,2759.0616669999995,48.35
2015-04-15,805.303598427547,1.8385444484948177,1.042794339584138,4873.555833,53.7
2015-04-15,871.4671091958452,2.0663516131858795,0.862824647484328,6836.318611000001,58.29
2015-04-15,906.4010759756799,2.35917499042573,0.7071431154346803,7887.438888999999,61.59
2015-04-15,923.3733576076706,2.747213456952693,0.5986286659108384,8480.477499999999,64.15
2015-04-15,927.4546631800391,3.215585574239472,0.5670630984686427,8601.886389000001,65.42
2015-04-15,919.7432210605301,3.6667821106030445,0.6246433949576344,8119.442222,67.18
2015-04-15,898.1377466368345,4.024104940336426,0.7504282467971196,6866.590278,66.27
2015-04-15,855.8197166846028,4.293788983666728,0.915224391319233,5600.715,66.18
2015-04-15,775.0679237487091,4.508209887091414,1.0993922728488295,3466.7827780000002,65.82
2015-04-15,603.1830200086358,4.693540571222597,1.291597094720178,1062.8,64.7
2015-04-16,348.2384878642444,1.46696069899374,1.422544063082155,772.7119440000001,34.24
2015-04-16,673.644630980435,1.6425901509583882,1.2288278937573276,2660.4975,40.67
2015-04-16,805.872415056221,1.834135760590938,1.037771949303595,4792.3094439999995,48.38
2015-04-16,871.1725320058365,2.061936093070438,0.8574900600458063,5537.543333,53.1
2015-04-16,905.7292629936965,2.355418489766248,0.7013365509501065,7621.333333,56.62
2015-04-16,922.5235040411039,2.745751492022797,0.5923891060941074,8273.003333,59.96
2015-04-16,926.5308875902472,3.2181450959178624,0.5609226213126444,8344.986667000001,62.59
2015-04-16,918.8222996213368,3.6724327373834953,0.6192850839012932,7612.121111,64.91
2015-04-16,897.3112063578815,4.030628472423391,0.745975599471331,6688.462222,66.45
2015-04-16,855.2586936008348,4.300109311263729,0.9114208086373259,5346.790278,66.95
2015-04-16,775.2175096393217,4.514110971202127,1.0959462710293075,2256.675278,65.79
2015-04-16,605.6233240502855,4.699084914844087,1.2882712413497497,550.0072220000001,63.05
2015-04-17,676.4616682313894,1.6383711522749789,1.2240026356568112,792.8677779999999,49.85
2015-04-17,806.3848854058131,1.8297184567162312,1.0328126005264147,949.2186109999999,51.27
2015-04-17,870.849928097896,2.0574933716842105,0.852220870476779,1108.588611,52.85
2015-04-17,905.0407870476479,2.351611760988135,0.6955937140814843,2001.8286110000001,54.61
2015-04-17,921.6622741949138,2.744236918941691,0.5862055715393966,2180.433889,56.75
2015-04-17,925.5982131005147,3.220693891424559,0.5548319475185053,1913.7458330000002,59.03
2015-04-17,917.8931966796555,3.6780891214909395,0.6139757090342531,4220.235,61.26
2015-04-17,896.4754342637459,4.037137272623825,0.741566501905356,4263.802222,63.13
2015-04-17,854.6842133584368,4.306397007359228,0.9076515367256446,5113.806667,63.79
2015-04-17,775.3400332011632,4.519969827143911,1.0925255912446339,2551.1983330000003,63.59
2015-04-17,607.9801060100399,4.70458124140222,1.2849635971325246,1115.1683329999998,63.51
2015-04-18,370.0300092397697,1.4589731382105717,1.4129180770372713,742.8063890000001,41.77
2015-04-18,679.1351633648318,1.6341564107941857,1.2192385479089936,2686.125278,47.58
2015-04-18,806.8428312341265,1.8252936107488749,1.0279179889025,4895.801389,55.28
2015-04-18,870.5003024346273,2.053024379847837,0.8470188903487972,6521.648611,62.75
2015-04-18,904.3364121653354,2.3477548836626707,0.6899165608295719,7480.553333,66.99
2015-04-18,920.7903514654272,2.7426682534231324,0.5800799574426428,7168.1825,69.83
2015-04-18,924.6573035731506,3.2232297499840508,0.548792606008802,6234.789722,71.68
2015-04-18,916.9565915306831,3.6837484376865004,0.6087163255346782,5174.504444,72.85
2015-04-18,895.6311610890845,4.043628328352382,0.7372015563231363,4090.0163889999994,73.6
2015-04-18,854.0971274757292,4.312649460763176,0.9039169534140856,4207.075,74.45
2015-04-18,775.4366989560604,4.525784275075574,1.0891305935840094,3260.456944,75.46
2015-04-18,610.2562533796961,4.71002768399765,1.2816746307864422,1007.3647219999999,73.65
2015-04-19,380.1792477447414,1.4549978143933424,1.40819355455745,714.296389,41.81
2015-04-19,681.6704878878478,1.6299469490535106,1.2145372330594422,2937.2680560000003,45.27
2015-04-19,807.248050966629,1.8208623867568432,1.0230897534416736,5199.976111000001,47.78
2015-04-19,870.1246580202509,2.0485301708431147,0.8418858796898745,6891.489722,50.48
2015-04-19,903.6169022015305,2.3438480815308718,0.6843070113475018,7814.270833,53.32
2015-04-19,919.9084172468051,2.741044101055439,0.5740141455929495,8409.002778,56.48
2015-04-19,923.7088178086781,3.225750456812033,0.5428061207000304,8065.413611,59.15
2015-04-19,916.0131539936073,3.6894078188046397,0.6035079813209043,7515.1633329999995,61.05
2015-04-19,894.7791010163825,4.050098609830246,0.7328813628575578,6371.7980560000005,62.61
2015-04-19,853.4982575786462,4.318864066942116,0.9002174462688628,4636.483611,63.41
2015-04-19,775.5086496109978,4.531552151860145,1.085761658591321,2516.1994440000003,63.6
2015-04-19,612.4544758516365,4.715422397414951,1.2784048391308869,660.649167,62.24
2015-04-20,684.0728337373843,1.6257438475086825,1.209900260071421,426.27222200000006,41.75
2015-04-20,807.6023199543613,1.8164260266906969,1.0183294987457983,557.3100000000001,42.87
2015-04-20,869.7239951940028,2.044011905010417,0.8368235677298503,383.471944,44.62
2015-04-20,902.8830199458116,2.339891701835148,0.6787669680729363,589.188889,45.43
2015-04-20,919.0171499507427,2.7393631247052825,0.5680100180742338,441.985833,46.24
